LivestockID,FarmerID,TagNumber,Species,Breed,BirthDate,RegistrationDate
2795,280,TAG-280-5,Goat,Nguni,2020/02/02 00:00:00,2020/04/02 00:00:00
2796,280,TAG-280-6,Goat,Dorper,2022/06/02 00:00:00,2022/08/02 00:00:00
2797,280,TAG-280-7,Cattle,Merino,2022/11/26 00:00:00,2023/01/26 00:00:00
2798,280,TAG-280-8,Sheep,Dorper,2022/04/20 00:00:00,2022/06/20 00:00:00
2799,280,TAG-280-9,Sheep,Dorper,2023/01/12 00:00:00,2023/03/12 00:00:00
2800,280,TAG-280-10,Cattle,Nguni,2021/12/16 00:00:00,2022/02/16 00:00:00
2801,281,TAG-281-1,Goat,Boer Goat,2020/05/12 00:00:00,2020/07/12 00:00:00
2802,281,TAG-281-2,Goat,Merino,2021/07/22 00:00:00,2021/09/22 00:00:00
2803,281,TAG-281-3,Goat,Boer Goat,2021/02/07 00:00:00,2021/04/07 00:00:00
2804,281,TAG-281-4,Goat,Boer Goat,2021/09/10 00:00:00,2021/11/10 00:00:00
2805,281,TAG-281-5,Sheep,Merino,2020/07/02 00:00:00,2020/09/02 00:00:00
2806,281,TAG-281-6,Goat,Bonsmara,2020/09/07 00:00:00,2020/11/07 00:00:00
2807,281,TAG-281-7,Cattle,Dorper,2022/11/23 00:00:00,2023/01/23 00:00:00
2808,281,TAG-281-8,Sheep,Nguni,2021/06/17 00:00:00,2021/08/17 00:00:00
2809,281,TAG-281-9,Goat,Merino,2020/07/03 00:00:00,2020/09/03 00:00:00
2810,281,TAG-281-10,Goat,Merino,2023/10/02 00:00:00,2023/12/02 00:00:00
2811,282,TAG-282-1,Sheep,Dorper,2022/08/27 00:00:00,2022/10/27 00:00:00
2812,282,TAG-282-2,Sheep,Boer Goat,2022/04/17 00:00:00,2022/06/17 00:00:00
2813,282,TAG-282-3,Sheep,Bonsmara,2022/04/05 00:00:00,2022/06/05 00:00:00
2814,282,TAG-282-4,Goat,Nguni,2022/04/25 00:00:00,2022/06/25 00:00:00
2815,282,TAG-282-5,Goat,Nguni,2023/01/18 00:00:00,2023/03/18 00:00:00
2816,282,TAG-282-6,Goat,Bonsmara,2022/05/19 00:00:00,2022/07/19 00:00:00
2817,282,TAG-282-7,Cattle,Nguni,2021/08/20 00:00:00,2021/10/20 00:00:00
2818,282,TAG-282-8,Goat,Boer Goat,2020/11/24 00:00:00,2021/01/24 00:00:00
2819,282,TAG-282-9,Goat,Merino,2023/11/20 00:00:00,2024/01/20 00:00:00
2820,282,TAG-282-10,Goat,Dorper,2023/05/07 00:00:00,2023/07/07 00:00:00
2821,283,TAG-283-1,Goat,Merino,2022/11/15 00:00:00,2023/01/15 00:00:00
2822,283,TAG-283-2,Sheep,Boer Goat,2022/12/16 00:00:00,2023/02/16 00:00:00
2823,283,TAG-283-3,Cattle,Dorper,2020/08/07 00:00:00,2020/10/07 00:00:00
2824,283,TAG-283-4,Sheep,Bonsmara,2020/07/01 00:00:00,2020/09/01 00:00:00
2825,283,TAG-283-5,Cattle,Nguni,2022/06/15 00:00:00,2022/08/15 00:00:00
2826,283,TAG-283-6,Sheep,Boer Goat,2020/05/06 00:00:00,2020/07/06 00:00:00
2827,283,TAG-283-7,Goat,Nguni,2021/03/01 00:00:00,2021/05/01 00:00:00
2828,283,TAG-283-8,Goat,Merino,2021/01/07 00:00:00,2021/03/07 00:00:00
2829,283,TAG-283-9,Cattle,Nguni,2020/04/27 00:00:00,2020/06/27 00:00:00
2830,283,TAG-283-10,Goat,Merino,2021/08/12 00:00:00,2021/10/12 00:00:00
2831,284,TAG-284-1,Sheep,Nguni,2021/04/14 00:00:00,2021/06/14 00:00:00
2832,284,TAG-284-2,Goat,Boer Goat,2020/05/08 00:00:00,2020/07/08 00:00:00
2833,284,TAG-284-3,Sheep,Nguni,2021/10/19 00:00:00,2021/12/19 00:00:00
2834,284,TAG-284-4,Cattle,Bonsmara,2020/08/19 00:00:00,2020/10/19 00:00:00
2835,284,TAG-284-5,Cattle,Bonsmara,2023/05/11 00:00:00,2023/07/11 00:00:00
2836,284,TAG-284-6,Cattle,Bonsmara,2021/06/13 00:00:00,2021/08/13 00:00:00
2837,284,TAG-284-7,Goat,Dorper,2021/12/21 00:00:00,2022/02/21 00:00:00
2838,284,TAG-284-8,Goat,Nguni,2023/09/02 00:00:00,2023/11/02 00:00:00
2839,284,TAG-284-9,Cattle,Nguni,2020/10/21 00:00:00,2020/12/21 00:00:00
2840,284,TAG-284-10,Cattle,Dorper,2021/08/08 00:00:00,2021/10/08 00:00:00
2841,285,TAG-285-1,Sheep,Merino,2022/12/07 00:00:00,2023/02/07 00:00:00
2842,285,TAG-285-2,Goat,Bonsmara,2023/12/05 00:00:00,2024/02/05 00:00:00
2843,285,TAG-285-3,Sheep,Dorper,2022/11/27 00:00:00,2023/01/27 00:00:00
2844,285,TAG-285-4,Sheep,Nguni,2021/01/08 00:00:00,2021/03/08 00:00:00
2845,285,TAG-285-5,Cattle,Bonsmara,2021/07/09 00:00:00,2021/09/09 00:00:00
2846,285,TAG-285-6,Cattle,Boer Goat,2020/08/05 00:00:00,2020/10/05 00:00:00
2847,285,TAG-285-7,Cattle,Dorper,2022/03/11 00:00:00,2022/05/11 00:00:00
2848,285,TAG-285-8,Sheep,Nguni,2022/09/25 00:00:00,2022/11/25 00:00:00
2849,285,TAG-285-9,Goat,Merino,2020/07/20 00:00:00,2020/09/20 00:00:00
2850,285,TAG-285-10,Goat,Bonsmara,2020/10/25 00:00:00,2020/12/25 00:00:00
2851,286,TAG-286-1,Sheep,Bonsmara,2021/05/15 00:00:00,2021/07/15 00:00:00
2852,286,TAG-286-2,Cattle,Boer Goat,2020/08/03 00:00:00,2020/10/03 00:00:00
2853,286,TAG-286-3,Cattle,Nguni,2021/10/02 00:00:00,2021/12/02 00:00:00
2854,286,TAG-286-4,Sheep,Boer Goat,2021/07/18 00:00:00,2021/09/18 00:00:00
2855,286,TAG-286-5,Sheep,Nguni,2022/02/11 00:00:00,2022/04/11 00:00:00
2856,286,TAG-286-6,Sheep,Merino,2023/10/20 00:00:00,2023/12/20 00:00:00
2857,286,TAG-286-7,Goat,Nguni,2021/09/23 00:00:00,2021/11/23 00:00:00
2858,286,TAG-286-8,Sheep,Bonsmara,2021/08/11 00:00:00,2021/10/11 00:00:00
2859,286,TAG-286-9,Goat,Bonsmara,2023/08/20 00:00:00,2023/10/20 00:00:00
2860,286,TAG-286-10,Goat,Dorper,2020/06/20 00:00:00,2020/08/20 00:00:00
2861,287,TAG-287-1,Sheep,Nguni,2022/03/01 00:00:00,2022/05/01 00:00:00
2862,287,TAG-287-2,Sheep,Bonsmara,2020/12/23 00:00:00,2021/02/23 00:00:00
2863,287,TAG-287-3,Sheep,Nguni,2021/11/10 00:00:00,2022/01/10 00:00:00
2864,287,TAG-287-4,Sheep,Bonsmara,2022/12/19 00:00:00,2023/02/19 00:00:00
2865,287,TAG-287-5,Cattle,Merino,2023/02/26 00:00:00,2023/04/26 00:00:00
2866,287,TAG-287-6,Cattle,Dorper,2020/05/23 00:00:00,2020/07/23 00:00:00
2867,287,TAG-287-7,Sheep,Dorper,2021/02/05 00:00:00,2021/04/05 00:00:00
2868,287,TAG-287-8,Cattle,Dorper,2020/08/24 00:00:00,2020/10/24 00:00:00
2869,287,TAG-287-9,Sheep,Boer Goat,2021/10/14 00:00:00,2021/12/14 00:00:00
2870,287,TAG-287-10,Goat,Nguni,2020/03/01 00:00:00,2020/05/01 00:00:00
2871,288,TAG-288-1,Sheep,Nguni,2021/10/21 00:00:00,2021/12/21 00:00:00
2872,288,TAG-288-2,Goat,Nguni,2021/03/23 00:00:00,2021/05/23 00:00:00
2873,288,TAG-288-3,Cattle,Boer Goat,2022/02/22 00:00:00,2022/04/22 00:00:00
2874,288,TAG-288-4,Sheep,Dorper,2021/09/16 00:00:00,2021/11/16 00:00:00
2875,288,TAG-288-5,Sheep,Boer Goat,2023/02/12 00:00:00,2023/04/12 00:00:00
2876,288,TAG-288-6,Sheep,Merino,2020/08/27 00:00:00,2020/10/27 00:00:00
2877,288,TAG-288-7,Cattle,Merino,2023/05/09 00:00:00,2023/07/09 00:00:00
2878,288,TAG-288-8,Goat,Merino,2022/04/09 00:00:00,2022/06/09 00:00:00
2879,288,TAG-288-9,Cattle,Nguni,2023/11/12 00:00:00,2024/01/12 00:00:00
2880,288,TAG-288-10,Goat,Dorper,2021/01/13 00:00:00,2021/03/13 00:00:00
2881,289,TAG-289-1,Sheep,Nguni,2021/08/09 00:00:00,2021/10/09 00:00:00
2882,289,TAG-289-2,Goat,Nguni,2020/05/22 00:00:00,2020/07/22 00:00:00
2883,289,TAG-289-3,Sheep,Nguni,2023/04/26 00:00:00,2023/06/26 00:00:00
2884,289,TAG-289-4,Goat,Bonsmara,2021/10/21 00:00:00,2021/12/21 00:00:00
2885,289,TAG-289-5,Cattle,Dorper,2020/06/26 00:00:00,2020/08/26 00:00:00
2886,289,TAG-289-6,Sheep,Nguni,2020/09/05 00:00:00,2020/11/05 00:00:00
2887,289,TAG-289-7,Sheep,Nguni,2020/03/11 00:00:00,2020/05/11 00:00:00
2888,289,TAG-289-8,Sheep,Merino,2020/01/17 00:00:00,2020/03/17 00:00:00
2889,289,TAG-289-9,Goat,Bonsmara,2020/07/20 00:00:00,2020/09/20 00:00:00
2890,289,TAG-289-10,Cattle,Dorper,2022/12/12 00:00:00,2023/02/12 00:00:00
2891,290,TAG-290-1,Sheep,Dorper,2021/03/27 00:00:00,2021/05/27 00:00:00
2892,290,TAG-290-2,Sheep,Dorper,2023/09/05 00:00:00,2023/11/05 00:00:00
2893,290,TAG-290-3,Goat,Nguni,2021/03/27 00:00:00,2021/05/27 00:00:00
2894,290,TAG-290-4,Sheep,Dorper,2022/11/01 00:00:00,2023/01/01 00:00:00
2895,290,TAG-290-5,Cattle,Merino,2021/03/23 00:00:00,2021/05/23 00:00:00
2896,290,TAG-290-6,Goat,Boer Goat,2021/09/12 00:00:00,2021/11/12 00:00:00
2897,290,TAG-290-7,Sheep,Merino,2020/04/03 00:00:00,2020/06/03 00:00:00
2898,290,TAG-290-8,Sheep,Boer Goat,2023/03/17 00:00:00,2023/05/17 00:00:00
2899,290,TAG-290-9,Cattle,Dorper,2022/11/21 00:00:00,2023/01/21 00:00:00
2900,290,TAG-290-10,Goat,Nguni,2020/07/05 00:00:00,2020/09/05 00:00:00
2901,291,TAG-291-1,Cattle,Merino,2023/11/16 00:00:00,2024/01/16 00:00:00
2902,291,TAG-291-2,Cattle,Merino,2020/06/25 00:00:00,2020/08/25 00:00:00
2903,291,TAG-291-3,Goat,Bonsmara,2020/04/21 00:00:00,2020/06/21 00:00:00
2904,291,TAG-291-4,Sheep,Boer Goat,2020/01/27 00:00:00,2020/03/27 00:00:00
2905,291,TAG-291-5,Goat,Merino,2021/04/03 00:00:00,2021/06/03 00:00:00
2906,291,TAG-291-6,Cattle,Merino,2021/06/22 00:00:00,2021/08/22 00:00:00
2907,291,TAG-291-7,Cattle,Boer Goat,2023/07/26 00:00:00,2023/09/26 00:00:00
2908,291,TAG-291-8,Goat,Boer Goat,2021/09/01 00:00:00,2021/11/01 00:00:00
2909,291,TAG-291-9,Goat,Nguni,2021/04/09 00:00:00,2021/06/09 00:00:00
2910,291,TAG-291-10,Cattle,Bonsmara,2020/02/04 00:00:00,2020/04/04 00:00:00
2911,292,TAG-292-1,Cattle,Bonsmara,2023/07/06 00:00:00,2023/09/06 00:00:00
2912,292,TAG-292-2,Goat,Nguni,2022/10/01 00:00:00,2022/12/01 00:00:00
2913,292,TAG-292-3,Sheep,Bonsmara,2023/08/22 00:00:00,2023/10/22 00:00:00
2914,292,TAG-292-4,Cattle,Boer Goat,2022/04/14 00:00:00,2022/06/14 00:00:00
2915,292,TAG-292-5,Goat,Dorper,2022/01/13 00:00:00,2022/03/13 00:00:00
2916,292,TAG-292-6,Goat,Boer Goat,2020/12/18 00:00:00,2021/02/18 00:00:00
2917,292,TAG-292-7,Goat,Merino,2021/04/13 00:00:00,2021/06/13 00:00:00
2918,292,TAG-292-8,Goat,Dorper,2021/05/21 00:00:00,2021/07/21 00:00:00
2919,292,TAG-292-9,Goat,Bonsmara,2021/08/11 00:00:00,2021/10/11 00:00:00
2920,292,TAG-292-10,Sheep,Merino,2022/07/14 00:00:00,2022/09/14 00:00:00
2921,293,TAG-293-1,Sheep,Nguni,2023/08/25 00:00:00,2023/10/25 00:00:00
2922,293,TAG-293-2,Cattle,Bonsmara,2023/02/17 00:00:00,2023/04/17 00:00:00
2923,293,TAG-293-3,Goat,Bonsmara,2022/02/15 00:00:00,2022/04/15 00:00:00
2924,293,TAG-293-4,Goat,Boer Goat,2021/03/10 00:00:00,2021/05/10 00:00:00
2925,293,TAG-293-5,Goat,Dorper,2021/07/02 00:00:00,2021/09/02 00:00:00
2926,293,TAG-293-6,Sheep,Nguni,2023/09/27 00:00:00,2023/11/27 00:00:00
2927,293,TAG-293-7,Cattle,Boer Goat,2022/06/23 00:00:00,2022/08/23 00:00:00
2928,293,TAG-293-8,Cattle,Merino,2022/06/14 00:00:00,2022/08/14 00:00:00
2929,293,TAG-293-9,Sheep,Boer Goat,2020/09/12 00:00:00,2020/11/12 00:00:00
2930,293,TAG-293-10,Sheep,Nguni,2021/02/27 00:00:00,2021/04/27 00:00:00
2931,294,TAG-294-1,Goat,Nguni,2022/02/05 00:00:00,2022/04/05 00:00:00
2932,294,TAG-294-2,Cattle,Boer Goat,2021/08/13 00:00:00,2021/10/13 00:00:00
2933,294,TAG-294-3,Cattle,Nguni,2020/02/18 00:00:00,2020/04/18 00:00:00
2934,294,TAG-294-4,Cattle,Nguni,2020/04/14 00:00:00,2020/06/14 00:00:00
2935,294,TAG-294-5,Sheep,Nguni,2023/09/02 00:00:00,2023/11/02 00:00:00
2936,294,TAG-294-6,Cattle,Merino,2022/02/08 00:00:00,2022/04/08 00:00:00
2937,294,TAG-294-7,Sheep,Merino,2023/09/07 00:00:00,2023/11/07 00:00:00
2938,294,TAG-294-8,Sheep,Dorper,2021/04/09 00:00:00,2021/06/09 00:00:00
2939,294,TAG-294-9,Cattle,Boer Goat,2020/12/14 00:00:00,2021/02/14 00:00:00
2940,294,TAG-294-10,Goat,Nguni,2020/02/06 00:00:00,2020/04/06 00:00:00
2941,295,TAG-295-1,Sheep,Nguni,2020/08/24 00:00:00,2020/10/24 00:00:00
2942,295,TAG-295-2,Goat,Bonsmara,2023/01/11 00:00:00,2023/03/11 00:00:00
2943,295,TAG-295-3,Goat,Merino,2020/05/06 00:00:00,2020/07/06 00:00:00
2944,295,TAG-295-4,Goat,Bonsmara,2022/11/24 00:00:00,2023/01/24 00:00:00
2945,295,TAG-295-5,Cattle,Nguni,2023/01/18 00:00:00,2023/03/18 00:00:00
2946,295,TAG-295-6,Goat,Dorper,2020/03/01 00:00:00,2020/05/01 00:00:00
2947,295,TAG-295-7,Cattle,Merino,2021/12/17 00:00:00,2022/02/17 00:00:00
2948,295,TAG-295-8,Goat,Bonsmara,2020/10/16 00:00:00,2020/12/16 00:00:00
2949,295,TAG-295-9,Cattle,Bonsmara,2021/11/22 00:00:00,2022/01/22 00:00:00
2950,295,TAG-295-10,Goat,Dorper,2022/10/01 00:00:00,2022/12/01 00:00:00
2951,296,TAG-296-1,Sheep,Boer Goat,2020/03/17 00:00:00,2020/05/17 00:00:00
2952,296,TAG-296-2,Goat,Nguni,2020/12/18 00:00:00,2021/02/18 00:00:00
2953,296,TAG-296-3,Goat,Nguni,2022/01/01 00:00:00,2022/03/01 00:00:00
2954,296,TAG-296-4,Sheep,Boer Goat,2021/09/02 00:00:00,2021/11/02 00:00:00
2955,296,TAG-296-5,Sheep,Boer Goat,2022/04/09 00:00:00,2022/06/09 00:00:00
2956,296,TAG-296-6,Goat,Boer Goat,2023/03/11 00:00:00,2023/05/11 00:00:00
2957,296,TAG-296-7,Goat,Bonsmara,2021/02/12 00:00:00,2021/04/12 00:00:00
2958,296,TAG-296-8,Sheep,Merino,2020/04/18 00:00:00,2020/06/18 00:00:00
2959,296,TAG-296-9,Goat,Dorper,2020/03/26 00:00:00,2020/05/26 00:00:00
2960,296,TAG-296-10,Cattle,Boer Goat,2021/11/05 00:00:00,2022/01/05 00:00:00
2961,297,TAG-297-1,Cattle,Nguni,2023/09/04 00:00:00,2023/11/04 00:00:00
2962,297,TAG-297-2,Sheep,Boer Goat,2023/11/18 00:00:00,2024/01/18 00:00:00
2963,297,TAG-297-3,Cattle,Dorper,2023/07/03 00:00:00,2023/09/03 00:00:00
2964,297,TAG-297-4,Sheep,Dorper,2022/08/13 00:00:00,2022/10/13 00:00:00
2965,297,TAG-297-5,Cattle,Nguni,2023/01/02 00:00:00,2023/03/02 00:00:00
2966,297,TAG-297-6,Sheep,Nguni,2022/05/25 00:00:00,2022/07/25 00:00:00
2967,297,TAG-297-7,Cattle,Boer Goat,2020/01/09 00:00:00,2020/03/09 00:00:00
2968,297,TAG-297-8,Goat,Bonsmara,2022/01/03 00:00:00,2022/03/03 00:00:00
2969,297,TAG-297-9,Sheep,Bonsmara,2021/09/27 00:00:00,2021/11/27 00:00:00
2970,297,TAG-297-10,Goat,Merino,2022/02/19 00:00:00,2022/04/19 00:00:00
2971,298,TAG-298-1,Cattle,Boer Goat,2022/06/06 00:00:00,2022/08/06 00:00:00
2972,298,TAG-298-2,Cattle,Bonsmara,2023/08/23 00:00:00,2023/10/23 00:00:00
2973,298,TAG-298-3,Sheep,Boer Goat,2022/01/19 00:00:00,2022/03/19 00:00:00
2974,298,TAG-298-4,Sheep,Boer Goat,2022/03/23 00:00:00,2022/05/23 00:00:00
2975,298,TAG-298-5,Cattle,Merino,2022/07/03 00:00:00,2022/09/03 00:00:00
2976,298,TAG-298-6,Goat,Boer Goat,2021/01/11 00:00:00,2021/03/11 00:00:00
2977,298,TAG-298-7,Goat,Boer Goat,2021/09/11 00:00:00,2021/11/11 00:00:00
2978,298,TAG-298-8,Sheep,Merino,2022/11/03 00:00:00,2023/01/03 00:00:00
2979,298,TAG-298-9,Sheep,Boer Goat,2023/03/22 00:00:00,2023/05/22 00:00:00
2980,298,TAG-298-10,Goat,Nguni,2021/12/09 00:00:00,2022/02/09 00:00:00
2981,299,TAG-299-1,Cattle,Dorper,2021/04/21 00:00:00,2021/06/21 00:00:00
2982,299,TAG-299-2,Goat,Nguni,2020/04/27 00:00:00,2020/06/27 00:00:00
2983,299,TAG-299-3,Sheep,Boer Goat,2023/04/08 00:00:00,2023/06/08 00:00:00
2984,299,TAG-299-4,Cattle,Bonsmara,2023/08/04 00:00:00,2023/10/04 00:00:00
2985,299,TAG-299-5,Goat,Merino,2023/02/26 00:00:00,2023/04/26 00:00:00
2986,299,TAG-299-6,Sheep,Boer Goat,2021/10/10 00:00:00,2021/12/10 00:00:00
2987,299,TAG-299-7,Goat,Dorper,2021/10/25 00:00:00,2021/12/25 00:00:00
2988,299,TAG-299-8,Sheep,Boer Goat,2020/12/07 00:00:00,2021/02/07 00:00:00
2989,299,TAG-299-9,Sheep,Merino,2021/11/13 00:00:00,2022/01/13 00:00:00
2990,299,TAG-299-10,Goat,Merino,2022/12/23 00:00:00,2023/02/23 00:00:00
2991,300,TAG-300-1,Sheep,Nguni,2022/11/27 00:00:00,2023/01/27 00:00:00
2992,300,TAG-300-2,Sheep,Merino,2021/04/07 00:00:00,2021/06/07 00:00:00
2993,300,TAG-300-3,Goat,Bonsmara,2021/12/27 00:00:00,2022/02/27 00:00:00
2994,300,TAG-300-4,Cattle,Nguni,2020/05/20 00:00:00,2020/07/20 00:00:00
2995,300,TAG-300-5,Cattle,Boer Goat,2023/05/12 00:00:00,2023/07/12 00:00:00
2996,300,TAG-300-6,Sheep,Dorper,2023/09/04 00:00:00,2023/11/04 00:00:00
2997,300,TAG-300-7,Goat,Merino,2021/12/23 00:00:00,2022/02/23 00:00:00
2998,300,TAG-300-8,Goat,Merino,2021/10/03 00:00:00,2021/12/03 00:00:00
2999,300,TAG-300-9,Cattle,Dorper,2023/09/14 00:00:00,2023/11/14 00:00:00
3000,300,TAG-300-10,Cattle,Merino,2021/11/03 00:00:00,2022/01/03 00:00:00
3001,301,TAG-301-1,Goat,Merino,2021/03/20 00:00:00,2021/05/20 00:00:00
3002,301,TAG-301-2,Goat,Nguni,2021/06/25 00:00:00,2021/08/25 00:00:00
3003,301,TAG-301-3,Sheep,Nguni,2022/03/09 00:00:00,2022/05/09 00:00:00
3004,301,TAG-301-4,Sheep,Boer Goat,2021/02/12 00:00:00,2021/04/12 00:00:00
3005,301,TAG-301-5,Goat,Boer Goat,2021/04/11 00:00:00,2021/06/11 00:00:00
3006,301,TAG-301-6,Cattle,Nguni,2020/11/06 00:00:00,2021/01/06 00:00:00
3007,301,TAG-301-7,Goat,Merino,2020/08/01 00:00:00,2020/10/01 00:00:00
3008,301,TAG-301-8,Cattle,Boer Goat,2021/03/13 00:00:00,2021/05/13 00:00:00
3009,301,TAG-301-9,Cattle,Dorper,2023/11/16 00:00:00,2024/01/16 00:00:00
3010,301,TAG-301-10,Cattle,Merino,2022/05/16 00:00:00,2022/07/16 00:00:00
3011,302,TAG-302-1,Sheep,Nguni,2020/06/07 00:00:00,2020/08/07 00:00:00
3012,302,TAG-302-2,Cattle,Boer Goat,2020/10/05 00:00:00,2020/12/05 00:00:00
3013,302,TAG-302-3,Goat,Nguni,2021/04/20 00:00:00,2021/06/20 00:00:00
3014,302,TAG-302-4,Goat,Bonsmara,2020/02/23 00:00:00,2020/04/23 00:00:00
3015,302,TAG-302-5,Goat,Boer Goat,2020/09/11 00:00:00,2020/11/11 00:00:00
3016,302,TAG-302-6,Goat,Bonsmara,2021/09/07 00:00:00,2021/11/07 00:00:00
3017,302,TAG-302-7,Sheep,Dorper,2023/04/01 00:00:00,2023/06/01 00:00:00
3018,302,TAG-302-8,Cattle,Merino,2022/05/07 00:00:00,2022/07/07 00:00:00
3019,302,TAG-302-9,Sheep,Dorper,2021/01/09 00:00:00,2021/03/09 00:00:00
3020,302,TAG-302-10,Cattle,Dorper,2022/03/02 00:00:00,2022/05/02 00:00:00
3021,303,TAG-303-1,Goat,Boer Goat,2021/07/06 00:00:00,2021/09/06 00:00:00
3022,303,TAG-303-2,Goat,Dorper,2021/02/18 00:00:00,2021/04/18 00:00:00
3023,303,TAG-303-3,Goat,Merino,2021/07/16 00:00:00,2021/09/16 00:00:00
3024,303,TAG-303-4,Goat,Merino,2020/04/27 00:00:00,2020/06/27 00:00:00
3025,303,TAG-303-5,Sheep,Boer Goat,2022/12/16 00:00:00,2023/02/16 00:00:00
3026,303,TAG-303-6,Sheep,Bonsmara,2020/05/19 00:00:00,2020/07/19 00:00:00
3027,303,TAG-303-7,Sheep,Nguni,2020/08/04 00:00:00,2020/10/04 00:00:00
3028,303,TAG-303-8,Goat,Boer Goat,2021/02/16 00:00:00,2021/04/16 00:00:00
3029,303,TAG-303-9,Goat,Boer Goat,2022/09/22 00:00:00,2022/11/22 00:00:00
3030,303,TAG-303-10,Cattle,Bonsmara,2023/06/23 00:00:00,2023/08/23 00:00:00
3031,304,TAG-304-1,Goat,Boer Goat,2021/03/12 00:00:00,2021/05/12 00:00:00
3032,304,TAG-304-2,Cattle,Nguni,2022/12/09 00:00:00,2023/02/09 00:00:00
3033,304,TAG-304-3,Sheep,Bonsmara,2020/05/24 00:00:00,2020/07/24 00:00:00
3034,304,TAG-304-4,Goat,Boer Goat,2022/06/25 00:00:00,2022/08/25 00:00:00
3035,304,TAG-304-5,Cattle,Dorper,2023/08/15 00:00:00,2023/10/15 00:00:00
3036,304,TAG-304-6,Goat,Boer Goat,2023/02/04 00:00:00,2023/04/04 00:00:00
3037,304,TAG-304-7,Cattle,Nguni,2022/07/17 00:00:00,2022/09/17 00:00:00
3038,304,TAG-304-8,Goat,Merino,2020/03/14 00:00:00,2020/05/14 00:00:00
3039,304,TAG-304-9,Cattle,Boer Goat,2021/10/13 00:00:00,2021/12/13 00:00:00
3040,304,TAG-304-10,Sheep,Merino,2020/11/27 00:00:00,2021/01/27 00:00:00
3041,305,TAG-305-1,Sheep,Bonsmara,2021/07/13 00:00:00,2021/09/13 00:00:00
3042,305,TAG-305-2,Sheep,Boer Goat,2023/08/04 00:00:00,2023/10/04 00:00:00
3043,305,TAG-305-3,Sheep,Merino,2021/10/18 00:00:00,2021/12/18 00:00:00
3044,305,TAG-305-4,Goat,Bonsmara,2022/10/24 00:00:00,2022/12/24 00:00:00
3045,305,TAG-305-5,Sheep,Dorper,2021/12/14 00:00:00,2022/02/14 00:00:00
3046,305,TAG-305-6,Cattle,Bonsmara,2020/03/07 00:00:00,2020/05/07 00:00:00
3047,305,TAG-305-7,Cattle,Dorper,2020/02/08 00:00:00,2020/04/08 00:00:00
3048,305,TAG-305-8,Cattle,Boer Goat,2020/01/22 00:00:00,2020/03/22 00:00:00
3049,305,TAG-305-9,Cattle,Nguni,2021/01/22 00:00:00,2021/03/22 00:00:00
3050,305,TAG-305-10,Sheep,Bonsmara,2021/02/20 00:00:00,2021/04/20 00:00:00
3051,306,TAG-306-1,Cattle,Nguni,2021/12/10 00:00:00,2022/02/10 00:00:00
3052,306,TAG-306-2,Sheep,Merino,2022/01/18 00:00:00,2022/03/18 00:00:00
3053,306,TAG-306-3,Sheep,Boer Goat,2022/05/03 00:00:00,2022/07/03 00:00:00
3054,306,TAG-306-4,Sheep,Boer Goat,2021/07/16 00:00:00,2021/09/16 00:00:00
3055,306,TAG-306-5,Cattle,Boer Goat,2022/01/17 00:00:00,2022/03/17 00:00:00
3056,306,TAG-306-6,Sheep,Merino,2021/02/12 00:00:00,2021/04/12 00:00:00
3057,306,TAG-306-7,Goat,Merino,2020/06/10 00:00:00,2020/08/10 00:00:00
3058,306,TAG-306-8,Sheep,Boer Goat,2020/10/02 00:00:00,2020/12/02 00:00:00
3059,306,TAG-306-9,Goat,Dorper,2020/06/26 00:00:00,2020/08/26 00:00:00
3060,306,TAG-306-10,Sheep,Bonsmara,2023/12/23 00:00:00,2024/02/23 00:00:00
3061,307,TAG-307-1,Goat,Nguni,2023/07/24 00:00:00,2023/09/24 00:00:00
3062,307,TAG-307-2,Sheep,Dorper,2021/05/04 00:00:00,2021/07/04 00:00:00
3063,307,TAG-307-3,Cattle,Merino,2021/08/26 00:00:00,2021/10/26 00:00:00
3064,307,TAG-307-4,Goat,Nguni,2020/01/19 00:00:00,2020/03/19 00:00:00
3065,307,TAG-307-5,Goat,Nguni,2022/06/18 00:00:00,2022/08/18 00:00:00
3066,307,TAG-307-6,Goat,Boer Goat,2020/01/26 00:00:00,2020/03/26 00:00:00
3067,307,TAG-307-7,Sheep,Merino,2021/04/16 00:00:00,2021/06/16 00:00:00
3068,307,TAG-307-8,Goat,Nguni,2021/08/20 00:00:00,2021/10/20 00:00:00
3069,307,TAG-307-9,Cattle,Dorper,2023/08/03 00:00:00,2023/10/03 00:00:00
3070,307,TAG-307-10,Cattle,Bonsmara,2022/06/17 00:00:00,2022/08/17 00:00:00
3071,308,TAG-308-1,Sheep,Boer Goat,2023/04/10 00:00:00,2023/06/10 00:00:00
3072,308,TAG-308-2,Goat,Dorper,2022/12/11 00:00:00,2023/02/11 00:00:00
3073,308,TAG-308-3,Sheep,Merino,2021/05/19 00:00:00,2021/07/19 00:00:00
3074,308,TAG-308-4,Sheep,Nguni,2020/01/02 00:00:00,2020/03/02 00:00:00
3075,308,TAG-308-5,Goat,Boer Goat,2021/05/09 00:00:00,2021/07/09 00:00:00
3076,308,TAG-308-6,Goat,Bonsmara,2023/05/15 00:00:00,2023/07/15 00:00:00
3077,308,TAG-308-7,Sheep,Merino,2022/06/23 00:00:00,2022/08/23 00:00:00
